ID,Type,SKU,Name,Published,Is featured?,Visibility in catalog,Short description,Description,Tax status,Tax class,In stock?,Stock,Backorders allowed?,Sold individually?,Manage stock?,Regular price,Sale price,Categories,Tags,Parent,Position,Meta: total_sales,Meta: annee_creation,Attribute 1 name,Attribute 1 value(s),Attribute 1 visible,Attribute 1 global,Attribute 1 default,Attribute 2 name,Attribute 2 value(s),Attribute 2 visible,Attribute 2 global,Attribute 2 default,Attribute 3 name,Attribute 3 value(s),Attribute 3 visible,Attribute 3 global,Attribute 3 default,Brands
,variation,SNK-21-JAUN-E-45,,1,,hidden,,,taxable,,1,37,,,,100,,Enfant,Adidas,SNK-21,,,,Couleur,Jaune,1,1,,Taille,45,1,1,,Genre,Enfant,1,1,Enfant,Adidas
,variation,SNK-21-JAUN-E-45.5,,1,,hidden,,,taxable,,1,32,,,,100,,Enfant,Adidas,SNK-21,,,,Couleur,Jaune,1,1,,Taille,45.5,1,1,,Genre,Enfant,1,1,Enfant,Adidas
,variation,SNK-21-JAUN-E-46,,1,,hidden,,,taxable,,1,77,,,,100,,Enfant,Adidas,SNK-21,,,,Couleur,Jaune,1,1,,Taille,46,1,1,,Genre,Enfant,1,1,Enfant,Adidas
,variation,SNK-21-JAUN-E-47,,1,,hidden,,,taxable,,1,41,,,,100,,Enfant,Adidas,SNK-21,,,,Couleur,Jaune,1,1,,Taille,47,1,1,,Genre,Enfant,1,1,Enfant,Adidas
,variation,SNK-21-JAUN-E-47.5,,1,,hidden,,,taxable,,1,38,,,,100,,Enfant,Adidas,SNK-21,,,,Couleur,Jaune,1,1,,Taille,47.5,1,1,,Genre,Enfant,1,1,Enfant,Adidas
,variation,SNK-21-JAUN-E-48.5,,1,,hidden,,,taxable,,1,37,,,,100,,Enfant,Adidas,SNK-21,,,,Couleur,Jaune,1,1,,Taille,48.5,1,1,,Genre,Enfant,1,1,Enfant,Adidas
,variation,SNK-21-JAUN-E-49.25,,1,,hidden,,,taxable,,1,51,,,,100,,Enfant,Adidas,SNK-21,,,,Couleur,Jaune,1,1,,Taille,49.25,1,1,,Genre,Enfant,1,1,Enfant,Adidas
,variation,SNK-21-JAUN-E-64,,1,,hidden,,,taxable,,1,80,,,,100,,Enfant,Adidas,SNK-21,,,,Couleur,Jaune,1,1,,Taille,64,1,1,,Genre,Enfant,1,1,Enfant,Adidas
,variation,SNK-21-JAUN-E-32,,1,,hidden,,,taxable,,1,96,,,,100,,Enfant,Adidas,SNK-21,,,,Couleur,Jaune,1,1,,Taille,32,1,1,,Genre,Enfant,1,1,Enfant,Adidas
,variation,SNK-21-JAUN-E-33,,1,,hidden,,,taxable,,1,91,,,,100,,Enfant,Adidas,SNK-21,,,,Couleur,Jaune,1,1,,Taille,33,1,1,,Genre,Enfant,1,1,Enfant,Adidas
,variation,SNK-21-JAUN-E-33.5,,1,,hidden,,,taxable,,1,89,,,,100,,Enfant,Adidas,SNK-21,,,,Couleur,Jaune,1,1,,Taille,33.5,1,1,,Genre,Enfant,1,1,Enfant,Adidas
,variation,SNK-21-JAUN-E-34,,1,,hidden,,,taxable,,1,35,,,,100,,Enfant,Adidas,SNK-21,,,,Couleur,Jaune,1,1,,Taille,34,1,1,,Genre,Enfant,1,1,Enfant,Adidas
,variation,SNK-21-JAUN-E-35,,1,,hidden,,,taxable,,1,53,,,,100,,Enfant,Adidas,SNK-21,,,,Couleur,Jaune,1,1,,Taille,35,1,1,,Genre,Enfant,1,1,Enfant,Adidas
,variation,SNK-21-JAUN-E-35.5,,1,,hidden,,,taxable,,1,97,,,,100,,Enfant,Adidas,SNK-21,,,,Couleur,Jaune,1,1,,Taille,35.5,1,1,,Genre,Enfant,1,1,Enfant,Adidas
,variation,SNK-21-JAUN-E-36.5,,1,,hidden,,,taxable,,1,84,,,,100,,Enfant,Adidas,SNK-21,,,,Couleur,Jaune,1,1,,Taille,36.5,1,1,,Genre,Enfant,1,1,Enfant,Adidas
,variation,SNK-21-JAUN-E-37.5,,1,,hidden,,,taxable,,1,38,,,,100,,Enfant,Adidas,SNK-21,,,,Couleur,Jaune,1,1,,Taille,37.5,1,1,,Genre,Enfant,1,1,Enfant,Adidas
,variation,SNK-21-JAUN-E-38.5,,1,,hidden,,,taxable,,1,55,,,,100,,Enfant,Adidas,SNK-21,,,,Couleur,Jaune,1,1,,Taille,38.5,1,1,,Genre,Enfant,1,1,Enfant,Adidas
,variation,SNK-21-JAUN-E-60,,1,,hidden,,,taxable,,1,68,,,,100,,Enfant,Adidas,SNK-21,,,,Couleur,Jaune,1,1,,Taille,60,1,1,,Genre,Enfant,1,1,Enfant,Adidas
,variation,SNK-21-NOIR-E-36,,1,,hidden,,,taxable,,1,95,,,,100,,Enfant,Adidas,SNK-21,,,,Couleur,Noir,1,1,,Taille,36,1,1,,Genre,Enfant,1,1,Enfant,Adidas
,variation,SNK-21-NOIR-E-37,,1,,hidden,,,taxable,,1,79,,,,100,,Enfant,Adidas,SNK-21,,,,Couleur,Noir,1,1,,Taille,37,1,1,,Genre,Enfant,1,1,Enfant,Adidas
,variation,SNK-21-NOIR-E-38,,1,,hidden,,,taxable,,1,36,,,,100,,Enfant,Adidas,SNK-21,,,,Couleur,Noir,1,1,,Taille,38,1,1,,Genre,Enfant,1,1,Enfant,Adidas
,variation,SNK-21-NOIR-E-39,,1,,hidden,,,taxable,,1,59,,,,100,,Enfant,Adidas,SNK-21,,,,Couleur,Noir,1,1,,Taille,39,1,1,,Genre,Enfant,1,1,Enfant,Adidas
,variation,SNK-21-NOIR-E-40,,1,,hidden,,,taxable,,1,74,,,,100,,Enfant,Adidas,SNK-21,,,,Couleur,Noir,1,1,,Taille,40,1,1,,Genre,Enfant,1,1,Enfant,Adidas
,variation,SNK-21-NOIR-E-40.5,,1,,hidden,,,taxable,,1,36,,,,100,,Enfant,Adidas,SNK-21,,,,Couleur,Noir,1,1,,Taille,40.5,1,1,,Genre,Enfant,1,1,Enfant,Adidas
,variation,SNK-21-NOIR-E-41,,1,,hidden,,,taxable,,1,76,,,,100,,Enfant,Adidas,SNK-21,,,,Couleur,Noir,1,1,,Taille,41,1,1,,Genre,Enfant,1,1,Enfant,Adidas
,variation,SNK-21-NOIR-E-42,,1,,hidden,,,taxable,,1,55,,,,100,,Enfant,Adidas,SNK-21,,,,Couleur,Noir,1,1,,Taille,42,1,1,,Genre,Enfant,1,1,Enfant,Adidas
,variation,SNK-21-NOIR-E-42.5,,1,,hidden,,,taxable,,1,65,,,,100,,Enfant,Adidas,SNK-21,,,,Couleur,Noir,1,1,,Taille,42.5,1,1,,Genre,Enfant,1,1,Enfant,Adidas
,variation,SNK-21-NOIR-E-43,,1,,hidden,,,taxable,,1,48,,,,100,,Enfant,Adidas,SNK-21,,,,Couleur,Noir,1,1,,Taille,43,1,1,,Genre,Enfant,1,1,Enfant,Adidas
,variation,SNK-21-NOIR-E-44,,1,,hidden,,,taxable,,1,83,,,,100,,Enfant,Adidas,SNK-21,,,,Couleur,Noir,1,1,,Taille,44,1,1,,Genre,Enfant,1,1,Enfant,Adidas
,variation,SNK-21-NOIR-E-44.5,,1,,hidden,,,taxable,,1,67,,,,100,,Enfant,Adidas,SNK-21,,,,Couleur,Noir,1,1,,Taille,44.5,1,1,,Genre,Enfant,1,1,Enfant,Adidas
,variation,SNK-21-NOIR-E-45,,1,,hidden,,,taxable,,1,35,,,,100,,Enfant,Adidas,SNK-21,,,,Couleur,Noir,1,1,,Taille,45,1,1,,Genre,Enfant,1,1,Enfant,Adidas
,variation,SNK-21-NOIR-E-45.5,,1,,hidden,,,taxable,,1,31,,,,100,,Enfant,Adidas,SNK-21,,,,Couleur,Noir,1,1,,Taille,45.5,1,1,,Genre,Enfant,1,1,Enfant,Adidas
,variation,SNK-21-NOIR-E-46,,1,,hidden,,,taxable,,1,46,,,,100,,Enfant,Adidas,SNK-21,,,,Couleur,Noir,1,1,,Taille,46,1,1,,Genre,Enfant,1,1,Enfant,Adidas
,variation,SNK-21-NOIR-E-47,,1,,hidden,,,taxable,,1,64,,,,100,,Enfant,Adidas,SNK-21,,,,Couleur,Noir,1,1,,Taille,47,1,1,,Genre,Enfant,1,1,Enfant,Adidas
,variation,SNK-21-NOIR-E-47.5,,1,,hidden,,,taxable,,1,55,,,,100,,Enfant,Adidas,SNK-21,,,,Couleur,Noir,1,1,,Taille,47.5,1,1,,Genre,Enfant,1,1,Enfant,Adidas
,variation,SNK-21-NOIR-E-48.5,,1,,hidden,,,taxable,,1,81,,,,100,,Enfant,Adidas,SNK-21,,,,Couleur,Noir,1,1,,Taille,48.5,1,1,,Genre,Enfant,1,1,Enfant,Adidas
,variation,SNK-21-NOIR-E-49.25,,1,,hidden,,,taxable,,1,30,,,,100,,Enfant,Adidas,SNK-21,,,,Couleur,Noir,1,1,,Taille,49.25,1,1,,Genre,Enfant,1,1,Enfant,Adidas
,variation,SNK-21-NOIR-E-64,,1,,hidden,,,taxable,,1,68,,,,100,,Enfant,Adidas,SNK-21,,,,Couleur,Noir,1,1,,Taille,64,1,1,,Genre,Enfant,1,1,Enfant,Adidas
,variation,SNK-21-NOIR-E-32,,1,,hidden,,,taxable,,1,78,,,,100,,Enfant,Adidas,SNK-21,,,,Couleur,Noir,1,1,,Taille,32,1,1,,Genre,Enfant,1,1,Enfant,Adidas
,variation,SNK-21-NOIR-E-33,,1,,hidden,,,taxable,,1,95,,,,100,,Enfant,Adidas,SNK-21,,,,Couleur,Noir,1,1,,Taille,33,1,1,,Genre,Enfant,1,1,Enfant,Adidas
,variation,SNK-21-NOIR-E-33.5,,1,,hidden,,,taxable,,1,29,,,,100,,Enfant,Adidas,SNK-21,,,,Couleur,Noir,1,1,,Taille,33.5,1,1,,Genre,Enfant,1,1,Enfant,Adidas
,variation,SNK-21-NOIR-E-34,,1,,hidden,,,taxable,,1,33,,,,100,,Enfant,Adidas,SNK-21,,,,Couleur,Noir,1,1,,Taille,34,1,1,,Genre,Enfant,1,1,Enfant,Adidas
,variation,SNK-21-NOIR-E-35,,1,,hidden,,,taxable,,1,30,,,,100,,Enfant,Adidas,SNK-21,,,,Couleur,Noir,1,1,,Taille,35,1,1,,Genre,Enfant,1,1,Enfant,Adidas
,variation,SNK-21-NOIR-E-35.5,,1,,hidden,,,taxable,,1,64,,,,100,,Enfant,Adidas,SNK-21,,,,Couleur,Noir,1,1,,Taille,35.5,1,1,,Genre,Enfant,1,1,Enfant,Adidas
,variation,SNK-21-NOIR-E-36.5,,1,,hidden,,,taxable,,1,36,,,,100,,Enfant,Adidas,SNK-21,,,,Couleur,Noir,1,1,,Taille,36.5,1,1,,Genre,Enfant,1,1,Enfant,Adidas
,variation,SNK-21-NOIR-E-37.5,,1,,hidden,,,taxable,,1,59,,,,100,,Enfant,Adidas,SNK-21,,,,Couleur,Noir,1,1,,Taille,37.5,1,1,,Genre,Enfant,1,1,Enfant,Adidas
,variation,SNK-21-NOIR-E-38.5,,1,,hidden,,,taxable,,1,23,,,,100,,Enfant,Adidas,SNK-21,,,,Couleur,Noir,1,1,,Taille,38.5,1,1,,Genre,Enfant,1,1,Enfant,Adidas
,variation,SNK-21-NOIR-E-60,,1,,hidden,,,taxable,,1,29,,,,100,,Enfant,Adidas,SNK-21,,,,Couleur,Noir,1,1,,Taille,60,1,1,,Genre,Enfant,1,1,Enfant,Adidas
,variable,SNK-22,Salomon XT-6,1,,visible,,"S'inspirant des silhouettes rétro, cette sneaker mélange tradition et modernité.
La rencontre de la matière et du style
Tige en cuir synthétique et textile respirant, pensée pour un confort quotidien.

Ultra-confort
Conçue pour le confort, la semelle intermédiaire absorbe les chocs tout en restant dynamique.

Adhérence antidérapante
Semelle TPU et caoutchouc pour une excellente durabilité et tenue.

Détails du produit
- Bride de maintien à la cheville
- Swoosh/logotype latéral moulé
- Patch logo au talon",taxable,,1,,,,,,,Enfant,Salomon,,,,,Couleur,Blanc|Bleu|Noir,1,1,,Taille,36|37|38|39|40|40.5|41|42|42.5|43|44|44.5|45|45.5|46|47|47.5|48.5|49.26|65|32|33|33.5|34|35|35.5|36.5|37.5|38.5|61,1,1,,Genre,Enfant,1,1,,Salomon
,variation,SNK-22-BLAN-E-36,,1,,hidden,,,taxable,,1,98,,,,200,,Enfant,Salomon,SNK-22,,,,Couleur,Blanc,1,1,,Taille,36,1,1,,Genre,Enfant,1,1,Enfant,Salomon
,variation,SNK-22-BLAN-E-37,,1,,hidden,,,taxable,,1,29,,,,200,,Enfant,Salomon,SNK-22,,,,Couleur,Blanc,1,1,,Taille,37,1,1,,Genre,Enfant,1,1,Enfant,Salomon
,variation,SNK-22-BLAN-E-38,,1,,hidden,,,taxable,,1,26,,,,200,,Enfant,Salomon,SNK-22,,,,Couleur,Blanc,1,1,,Taille,38,1,1,,Genre,Enfant,1,1,Enfant,Salomon
,variation,SNK-22-BLAN-E-39,,1,,hidden,,,taxable,,1,36,,,,200,,Enfant,Salomon,SNK-22,,,,Couleur,Blanc,1,1,,Taille,39,1,1,,Genre,Enfant,1,1,Enfant,Salomon
,variation,SNK-22-BLAN-E-40,,1,,hidden,,,taxable,,1,94,,,,200,,Enfant,Salomon,SNK-22,,,,Couleur,Blanc,1,1,,Taille,40,1,1,,Genre,Enfant,1,1,Enfant,Salomon
,variation,SNK-22-BLAN-E-40.5,,1,,hidden,,,taxable,,1,56,,,,200,,Enfant,Salomon,SNK-22,,,,Couleur,Blanc,1,1,,Taille,40.5,1,1,,Genre,Enfant,1,1,Enfant,Salomon
,variation,SNK-22-BLAN-E-41,,1,,hidden,,,taxable,,1,99,,,,200,,Enfant,Salomon,SNK-22,,,,Couleur,Blanc,1,1,,Taille,41,1,1,,Genre,Enfant,1,1,Enfant,Salomon
,variation,SNK-22-BLAN-E-42,,1,,hidden,,,taxable,,1,98,,,,200,,Enfant,Salomon,SNK-22,,,,Couleur,Blanc,1,1,,Taille,42,1,1,,Genre,Enfant,1,1,Enfant,Salomon
,variation,SNK-22-BLAN-E-42.5,,1,,hidden,,,taxable,,1,81,,,,200,,Enfant,Salomon,SNK-22,,,,Couleur,Blanc,1,1,,Taille,42.5,1,1,,Genre,Enfant,1,1,Enfant,Salomon
,variation,SNK-22-BLAN-E-43,,1,,hidden,,,taxable,,1,95,,,,200,,Enfant,Salomon,SNK-22,,,,Couleur,Blanc,1,1,,Taille,43,1,1,,Genre,Enfant,1,1,Enfant,Salomon
,variation,SNK-22-BLAN-E-44,,1,,hidden,,,taxable,,1,67,,,,200,,Enfant,Salomon,SNK-22,,,,Couleur,Blanc,1,1,,Taille,44,1,1,,Genre,Enfant,1,1,Enfant,Salomon
,variation,SNK-22-BLAN-E-44.5,,1,,hidden,,,taxable,,1,58,,,,200,,Enfant,Salomon,SNK-22,,,,Couleur,Blanc,1,1,,Taille,44.5,1,1,,Genre,Enfant,1,1,Enfant,Salomon
,variation,SNK-22-BLAN-E-45,,1,,hidden,,,taxable,,1,42,,,,200,,Enfant,Salomon,SNK-22,,,,Couleur,Blanc,1,1,,Taille,45,1,1,,Genre,Enfant,1,1,Enfant,Salomon
,variation,SNK-22-BLAN-E-45.5,,1,,hidden,,,taxable,,1,85,,,,200,,Enfant,Salomon,SNK-22,,,,Couleur,Blanc,1,1,,Taille,45.5,1,1,,Genre,Enfant,1,1,Enfant,Salomon
,variation,SNK-22-BLAN-E-46,,1,,hidden,,,taxable,,1,64,,,,200,,Enfant,Salomon,SNK-22,,,,Couleur,Blanc,1,1,,Taille,46,1,1,,Genre,Enfant,1,1,Enfant,Salomon
,variation,SNK-22-BLAN-E-47,,1,,hidden,,,taxable,,1,65,,,,200,,Enfant,Salomon,SNK-22,,,,Couleur,Blanc,1,1,,Taille,47,1,1,,Genre,Enfant,1,1,Enfant,Salomon
,variation,SNK-22-BLAN-E-47.5,,1,,hidden,,,taxable,,1,58,,,,200,,Enfant,Salomon,SNK-22,,,,Couleur,Blanc,1,1,,Taille,47.5,1,1,,Genre,Enfant,1,1,Enfant,Salomon
,variation,SNK-22-BLAN-E-48.5,,1,,hidden,,,taxable,,1,42,,,,200,,Enfant,Salomon,SNK-22,,,,Couleur,Blanc,1,1,,Taille,48.5,1,1,,Genre,Enfant,1,1,Enfant,Salomon
,variation,SNK-22-BLAN-E-49.26,,1,,hidden,,,taxable,,1,83,,,,200,,Enfant,Salomon,SNK-22,,,,Couleur,Blanc,1,1,,Taille,49.26,1,1,,Genre,Enfant,1,1,Enfant,Salomon
,variation,SNK-22-BLAN-E-65,,1,,hidden,,,taxable,,1,91,,,,200,,Enfant,Salomon,SNK-22,,,,Couleur,Blanc,1,1,,Taille,65,1,1,,Genre,Enfant,1,1,Enfant,Salomon
,variation,SNK-22-BLAN-E-32,,1,,hidden,,,taxable,,1,25,,,,200,,Enfant,Salomon,SNK-22,,,,Couleur,Blanc,1,1,,Taille,32,1,1,,Genre,Enfant,1,1,Enfant,Salomon
,variation,SNK-22-BLAN-E-33,,1,,hidden,,,taxable,,1,58,,,,200,,Enfant,Salomon,SNK-22,,,,Couleur,Blanc,1,1,,Taille,33,1,1,,Genre,Enfant,1,1,Enfant,Salomon
,variation,SNK-22-BLAN-E-33.5,,1,,hidden,,,taxable,,1,21,,,,200,,Enfant,Salomon,SNK-22,,,,Couleur,Blanc,1,1,,Taille,33.5,1,1,,Genre,Enfant,1,1,Enfant,Salomon
,variation,SNK-22-BLAN-E-34,,1,,hidden,,,taxable,,1,91,,,,200,,Enfant,Salomon,SNK-22,,,,Couleur,Blanc,1,1,,Taille,34,1,1,,Genre,Enfant,1,1,Enfant,Salomon
,variation,SNK-22-BLAN-E-35,,1,,hidden,,,taxable,,1,87,,,,200,,Enfant,Salomon,SNK-22,,,,Couleur,Blanc,1,1,,Taille,35,1,1,,Genre,Enfant,1,1,Enfant,Salomon
,variation,SNK-22-BLAN-E-35.5,,1,,hidden,,,taxable,,1,58,,,,200,,Enfant,Salomon,SNK-22,,,,Couleur,Blanc,1,1,,Taille,35.5,1,1,,Genre,Enfant,1,1,Enfant,Salomon
,variation,SNK-22-BLAN-E-36.5,,1,,hidden,,,taxable,,1,85,,,,200,,Enfant,Salomon,SNK-22,,,,Couleur,Blanc,1,1,,Taille,36.5,1,1,,Genre,Enfant,1,1,Enfant,Salomon
,variation,SNK-22-BLAN-E-37.5,,1,,hidden,,,taxable,,1,58,,,,200,,Enfant,Salomon,SNK-22,,,,Couleur,Blanc,1,1,,Taille,37.5,1,1,,Genre,Enfant,1,1,Enfant,Salomon
,variation,SNK-22-BLAN-E-38.5,,1,,hidden,,,taxable,,1,74,,,,200,,Enfant,Salomon,SNK-22,,,,Couleur,Blanc,1,1,,Taille,38.5,1,1,,Genre,Enfant,1,1,Enfant,Salomon
,variation,SNK-22-BLAN-E-61,,1,,hidden,,,taxable,,1,100,,,,200,,Enfant,Salomon,SNK-22,,,,Couleur,Blanc,1,1,,Taille,61,1,1,,Genre,Enfant,1,1,Enfant,Salomon
,variation,SNK-22-BLEU-E-36,,1,,hidden,,,taxable,,1,79,,,,200,,Enfant,Salomon,SNK-22,,,,Couleur,Bleu,1,1,,Taille,36,1,1,,Genre,Enfant,1,1,Enfant,Salomon
,variation,SNK-22-BLEU-E-37,,1,,hidden,,,taxable,,1,79,,,,200,,Enfant,Salomon,SNK-22,,,,Couleur,Bleu,1,1,,Taille,37,1,1,,Genre,Enfant,1,1,Enfant,Salomon
,variation,SNK-22-BLEU-E-38,,1,,hidden,,,taxable,,1,61,,,,200,,Enfant,Salomon,SNK-22,,,,Couleur,Bleu,1,1,,Taille,38,1,1,,Genre,Enfant,1,1,Enfant,Salomon
,variation,SNK-22-BLEU-E-39,,1,,hidden,,,taxable,,1,24,,,,200,,Enfant,Salomon,SNK-22,,,,Couleur,Bleu,1,1,,Taille,39,1,1,,Genre,Enfant,1,1,Enfant,Salomon
,variation,SNK-22-BLEU-E-40,,1,,hidden,,,taxable,,1,89,,,,200,,Enfant,Salomon,SNK-22,,,,Couleur,Bleu,1,1,,Taille,40,1,1,,Genre,Enfant,1,1,Enfant,Salomon
,variation,SNK-22-BLEU-E-40.5,,1,,hidden,,,taxable,,1,28,,,,200,,Enfant,Salomon,SNK-22,,,,Couleur,Bleu,1,1,,Taille,40.5,1,1,,Genre,Enfant,1,1,Enfant,Salomon
,variation,SNK-22-BLEU-E-41,,1,,hidden,,,taxable,,1,94,,,,200,,Enfant,Salomon,SNK-22,,,,Couleur,Bleu,1,1,,Taille,41,1,1,,Genre,Enfant,1,1,Enfant,Salomon
,variation,SNK-22-BLEU-E-42,,1,,hidden,,,taxable,,1,72,,,,200,,Enfant,Salomon,SNK-22,,,,Couleur,Bleu,1,1,,Taille,42,1,1,,Genre,Enfant,1,1,Enfant,Salomon
,variation,SNK-22-BLEU-E-42.5,,1,,hidden,,,taxable,,1,54,,,,200,,Enfant,Salomon,SNK-22,,,,Couleur,Bleu,1,1,,Taille,42.5,1,1,,Genre,Enfant,1,1,Enfant,Salomon
,variation,SNK-22-BLEU-E-43,,1,,hidden,,,taxable,,1,87,,,,200,,Enfant,Salomon,SNK-22,,,,Couleur,Bleu,1,1,,Taille,43,1,1,,Genre,Enfant,1,1,Enfant,Salomon
,variation,SNK-22-BLEU-E-44,,1,,hidden,,,taxable,,1,53,,,,200,,Enfant,Salomon,SNK-22,,,,Couleur,Bleu,1,1,,Taille,44,1,1,,Genre,Enfant,1,1,Enfant,Salomon
,variation,SNK-22-BLEU-E-44.5,,1,,hidden,,,taxable,,1,65,,,,200,,Enfant,Salomon,SNK-22,,,,Couleur,Bleu,1,1,,Taille,44.5,1,1,,Genre,Enfant,1,1,Enfant,Salomon
,variation,SNK-22-BLEU-E-45,,1,,hidden,,,taxable,,1,80,,,,200,,Enfant,Salomon,SNK-22,,,,Couleur,Bleu,1,1,,Taille,45,1,1,,Genre,Enfant,1,1,Enfant,Salomon
,variation,SNK-22-BLEU-E-45.5,,1,,hidden,,,taxable,,1,94,,,,200,,Enfant,Salomon,SNK-22,,,,Couleur,Bleu,1,1,,Taille,45.5,1,1,,Genre,Enfant,1,1,Enfant,Salomon
,variation,SNK-22-BLEU-E-46,,1,,hidden,,,taxable,,1,92,,,,200,,Enfant,Salomon,SNK-22,,,,Couleur,Bleu,1,1,,Taille,46,1,1,,Genre,Enfant,1,1,Enfant,Salomon
,variation,SNK-22-BLEU-E-47,,1,,hidden,,,taxable,,1,88,,,,200,,Enfant,Salomon,SNK-22,,,,Couleur,Bleu,1,1,,Taille,47,1,1,,Genre,Enfant,1,1,Enfant,Salomon
,variation,SNK-22-BLEU-E-47.5,,1,,hidden,,,taxable,,1,23,,,,200,,Enfant,Salomon,SNK-22,,,,Couleur,Bleu,1,1,,Taille,47.5,1,1,,Genre,Enfant,1,1,Enfant,Salomon
,variation,SNK-22-BLEU-E-48.5,,1,,hidden,,,taxable,,1,78,,,,200,,Enfant,Salomon,SNK-22,,,,Couleur,Bleu,1,1,,Taille,48.5,1,1,,Genre,Enfant,1,1,Enfant,Salomon
,variation,SNK-22-BLEU-E-49.26,,1,,hidden,,,taxable,,1,77,,,,200,,Enfant,Salomon,SNK-22,,,,Couleur,Bleu,1,1,,Taille,49.26,1,1,,Genre,Enfant,1,1,Enfant,Salomon
,variation,SNK-22-BLEU-E-65,,1,,hidden,,,taxable,,1,56,,,,200,,Enfant,Salomon,SNK-22,,,,Couleur,Bleu,1,1,,Taille,65,1,1,,Genre,Enfant,1,1,Enfant,Salomon
,variation,SNK-22-BLEU-E-32,,1,,hidden,,,taxable,,1,77,,,,200,,Enfant,Salomon,SNK-22,,,,Couleur,Bleu,1,1,,Taille,32,1,1,,Genre,Enfant,1,1,Enfant,Salomon
,variation,SNK-22-BLEU-E-33,,1,,hidden,,,taxable,,1,91,,,,200,,Enfant,Salomon,SNK-22,,,,Couleur,Bleu,1,1,,Taille,33,1,1,,Genre,Enfant,1,1,Enfant,Salomon
,variation,SNK-22-BLEU-E-33.5,,1,,hidden,,,taxable,,1,58,,,,200,,Enfant,Salomon,SNK-22,,,,Couleur,Bleu,1,1,,Taille,33.5,1,1,,Genre,Enfant,1,1,Enfant,Salomon
,variation,SNK-22-BLEU-E-34,,1,,hidden,,,taxable,,1,34,,,,200,,Enfant,Salomon,SNK-22,,,,Couleur,Bleu,1,1,,Taille,34,1,1,,Genre,Enfant,1,1,Enfant,Salomon
,variation,SNK-22-BLEU-E-35,,1,,hidden,,,taxable,,1,95,,,,200,,Enfant,Salomon,SNK-22,,,,Couleur,Bleu,1,1,,Taille,35,1,1,,Genre,Enfant,1,1,Enfant,Salomon
,variation,SNK-22-BLEU-E-35.5,,1,,hidden,,,taxable,,1,47,,,,200,,Enfant,Salomon,SNK-22,,,,Couleur,Bleu,1,1,,Taille,35.5,1,1,,Genre,Enfant,1,1,Enfant,Salomon
,variation,SNK-22-BLEU-E-36.5,,1,,hidden,,,taxable,,1,29,,,,200,,Enfant,Salomon,SNK-22,,,,Couleur,Bleu,1,1,,Taille,36.5,1,1,,Genre,Enfant,1,1,Enfant,Salomon
,variation,SNK-22-BLEU-E-37.5,,1,,hidden,,,taxable,,1,22,,,,200,,Enfant,Salomon,SNK-22,,,,Couleur,Bleu,1,1,,Taille,37.5,1,1,,Genre,Enfant,1,1,Enfant,Salomon
,variation,SNK-22-BLEU-E-38.5,,1,,hidden,,,taxable,,1,96,,,,200,,Enfant,Salomon,SNK-22,,,,Couleur,Bleu,1,1,,Taille,38.5,1,1,,Genre,Enfant,1,1,Enfant,Salomon
,variation,SNK-22-BLEU-E-61,,1,,hidden,,,taxable,,1,97,,,,200,,Enfant,Salomon,SNK-22,,,,Couleur,Bleu,1,1,,Taille,61,1,1,,Genre,Enfant,1,1,Enfant,Salomon
,variation,SNK-22-NOIR-E-36,,1,,hidden,,,taxable,,1,91,,,,200,,Enfant,Salomon,SNK-22,,,,Couleur,Noir,1,1,,Taille,36,1,1,,Genre,Enfant,1,1,Enfant,Salomon
,variation,SNK-22-NOIR-E-37,,1,,hidden,,,taxable,,1,89,,,,200,,Enfant,Salomon,SNK-22,,,,Couleur,Noir,1,1,,Taille,37,1,1,,Genre,Enfant,1,1,Enfant,Salomon
,variation,SNK-22-NOIR-E-38,,1,,hidden,,,taxable,,1,54,,,,200,,Enfant,Salomon,SNK-22,,,,Couleur,Noir,1,1,,Taille,38,1,1,,Genre,Enfant,1,1,Enfant,Salomon
,variation,SNK-22-NOIR-E-39,,1,,hidden,,,taxable,,1,84,,,,200,,Enfant,Salomon,SNK-22,,,,Couleur,Noir,1,1,,Taille,39,1,1,,Genre,Enfant,1,1,Enfant,Salomon
,variation,SNK-22-NOIR-E-40,,1,,hidden,,,taxable,,1,61,,,,200,,Enfant,Salomon,SNK-22,,,,Couleur,Noir,1,1,,Taille,40,1,1,,Genre,Enfant,1,1,Enfant,Salomon
,variation,SNK-22-NOIR-E-40.5,,1,,hidden,,,taxable,,1,81,,,,200,,Enfant,Salomon,SNK-22,,,,Couleur,Noir,1,1,,Taille,40.5,1,1,,Genre,Enfant,1,1,Enfant,Salomon
,variation,SNK-22-NOIR-E-41,,1,,hidden,,,taxable,,1,25,,,,200,,Enfant,Salomon,SNK-22,,,,Couleur,Noir,1,1,,Taille,41,1,1,,Genre,Enfant,1,1,Enfant,Salomon
,variation,SNK-22-NOIR-E-42,,1,,hidden,,,taxable,,1,20,,,,200,,Enfant,Salomon,SNK-22,,,,Couleur,Noir,1,1,,Taille,42,1,1,,Genre,Enfant,1,1,Enfant,Salomon
,variation,SNK-22-NOIR-E-42.5,,1,,hidden,,,taxable,,1,100,,,,200,,Enfant,Salomon,SNK-22,,,,Couleur,Noir,1,1,,Taille,42.5,1,1,,Genre,Enfant,1,1,Enfant,Salomon
