ID,Type,SKU,Name,Published,Is featured?,Visibility in catalog,Short description,Description,Tax status,Tax class,In stock?,Stock,Backorders allowed?,Sold individually?,Manage stock?,Regular price,Sale price,Categories,Tags,Parent,Position,Meta: total_sales,Meta: annee_creation,Attribute 1 name,Attribute 1 value(s),Attribute 1 visible,Attribute 1 global,Attribute 1 default,Attribute 2 name,Attribute 2 value(s),Attribute 2 visible,Attribute 2 global,Attribute 2 default,Attribute 3 name,Attribute 3 value(s),Attribute 3 visible,Attribute 3 global,Attribute 3 default,Brands
,variation,SNK-31-VERT-43,,1,,hidden,,,taxable,,1,86,,,,190,,Femme,Nike,SNK-31,,,,Couleur,Vert,1,0,,Taille,43,1,0,,,,,,,Nike
,variation,SNK-31-VERT-44,,1,,hidden,,,taxable,,1,100,,,,190,,Femme,Nike,SNK-31,,,,Couleur,Vert,1,0,,Taille,44,1,0,,,,,,,Nike
,variation,SNK-31-VERT-45,,1,,hidden,,,taxable,,1,46,,,,190,,Femme,Nike,SNK-31,,,,Couleur,Vert,1,0,,Taille,45,1,0,,,,,,,Nike
,variation,SNK-31-ROSE-36,,1,,hidden,,,taxable,,1,95,,,,190,,Femme,Nike,SNK-31,,,,Couleur,Rose,1,0,,Taille,36,1,0,,,,,,,Nike
,variation,SNK-31-ROSE-37,,1,,hidden,,,taxable,,1,73,,,,190,,Femme,Nike,SNK-31,,,,Couleur,Rose,1,0,,Taille,37,1,0,,,,,,,Nike
,variation,SNK-31-ROSE-38,,1,,hidden,,,taxable,,1,83,,,,190,,Femme,Nike,SNK-31,,,,Couleur,Rose,1,0,,Taille,38,1,0,,,,,,,Nike
,variation,SNK-31-ROSE-39,,1,,hidden,,,taxable,,1,69,,,,190,,Femme,Nike,SNK-31,,,,Couleur,Rose,1,0,,Taille,39,1,0,,,,,,,Nike
,variation,SNK-31-ROSE-40,,1,,hidden,,,taxable,,1,59,,,,190,,Femme,Nike,SNK-31,,,,Couleur,Rose,1,0,,Taille,40,1,0,,,,,,,Nike
,variation,SNK-31-ROSE-41,,1,,hidden,,,taxable,,1,76,,,,190,,Femme,Nike,SNK-31,,,,Couleur,Rose,1,0,,Taille,41,1,0,,,,,,,Nike
,variation,SNK-31-ROSE-42,,1,,hidden,,,taxable,,1,82,,,,190,,Femme,Nike,SNK-31,,,,Couleur,Rose,1,0,,Taille,42,1,0,,,,,,,Nike
,variation,SNK-31-ROSE-43,,1,,hidden,,,taxable,,1,29,,,,190,,Femme,Nike,SNK-31,,,,Couleur,Rose,1,0,,Taille,43,1,0,,,,,,,Nike
,variation,SNK-31-ROSE-44,,1,,hidden,,,taxable,,1,71,,,,190,,Femme,Nike,SNK-31,,,,Couleur,Rose,1,0,,Taille,44,1,0,,,,,,,Nike
,variation,SNK-31-ROSE-45,,1,,hidden,,,taxable,,1,49,,,,190,,Femme,Nike,SNK-31,,,,Couleur,Rose,1,0,,Taille,45,1,0,,,,,,,Nike
,variable,SNK-32,Nike Blazer Mid ’77,1,,visible,,"S'inspirant des silhouettes rétro, cette sneaker mélange tradition et modernité.
La rencontre de la matière et du style
Tige en cuir synthétique et textile respirant, pensée pour un confort quotidien.

Ultra-confort
Conçue pour le confort, la semelle intermédiaire absorbe les chocs tout en restant dynamique.

Adhérence antidérapante
Semelle TPU et caoutchouc pour une excellente durabilité et tenue.

Détails du produit
- Bride de maintien à la cheville
- Swoosh/logotype latéral moulé
- Patch logo au talon",taxable,,1,,,,,,,Femme,Nike,,,,,Couleur,Gris|Marine|Marron,1,0,,Taille,36|37|38|39|40|41|42|43|44|45,1,0,,,,,,,Nike
,variation,SNK-32-GRIS-36,,1,,hidden,,,taxable,,1,67,,,,180,,Femme,Nike,SNK-32,,,,Couleur,Gris,1,0,,Taille,36,1,0,,,,,,,Nike
,variation,SNK-32-GRIS-37,,1,,hidden,,,taxable,,1,61,,,,180,,Femme,Nike,SNK-32,,,,Couleur,Gris,1,0,,Taille,37,1,0,,,,,,,Nike
,variation,SNK-32-GRIS-38,,1,,hidden,,,taxable,,1,87,,,,180,,Femme,Nike,SNK-32,,,,Couleur,Gris,1,0,,Taille,38,1,0,,,,,,,Nike
,variation,SNK-32-GRIS-39,,1,,hidden,,,taxable,,1,73,,,,180,,Femme,Nike,SNK-32,,,,Couleur,Gris,1,0,,Taille,39,1,0,,,,,,,Nike
,variation,SNK-32-GRIS-40,,1,,hidden,,,taxable,,1,53,,,,180,,Femme,Nike,SNK-32,,,,Couleur,Gris,1,0,,Taille,40,1,0,,,,,,,Nike
,variation,SNK-32-GRIS-41,,1,,hidden,,,taxable,,1,96,,,,180,,Femme,Nike,SNK-32,,,,Couleur,Gris,1,0,,Taille,41,1,0,,,,,,,Nike
,variation,SNK-32-GRIS-42,,1,,hidden,,,taxable,,1,94,,,,180,,Femme,Nike,SNK-32,,,,Couleur,Gris,1,0,,Taille,42,1,0,,,,,,,Nike
,variation,SNK-32-GRIS-43,,1,,hidden,,,taxable,,1,53,,,,180,,Femme,Nike,SNK-32,,,,Couleur,Gris,1,0,,Taille,43,1,0,,,,,,,Nike
,variation,SNK-32-GRIS-44,,1,,hidden,,,taxable,,1,25,,,,180,,Femme,Nike,SNK-32,,,,Couleur,Gris,1,0,,Taille,44,1,0,,,,,,,Nike
,variation,SNK-32-GRIS-45,,1,,hidden,,,taxable,,1,96,,,,180,,Femme,Nike,SNK-32,,,,Couleur,Gris,1,0,,Taille,45,1,0,,,,,,,Nike
,variation,SNK-32-MARI-36,,1,,hidden,,,taxable,,1,76,,,,180,,Femme,Nike,SNK-32,,,,Couleur,Marine,1,0,,Taille,36,1,0,,,,,,,Nike
,variation,SNK-32-MARI-37,,1,,hidden,,,taxable,,1,36,,,,180,,Femme,Nike,SNK-32,,,,Couleur,Marine,1,0,,Taille,37,1,0,,,,,,,Nike
,variation,SNK-32-MARI-38,,1,,hidden,,,taxable,,1,48,,,,180,,Femme,Nike,SNK-32,,,,Couleur,Marine,1,0,,Taille,38,1,0,,,,,,,Nike
,variation,SNK-32-MARI-39,,1,,hidden,,,taxable,,1,67,,,,180,,Femme,Nike,SNK-32,,,,Couleur,Marine,1,0,,Taille,39,1,0,,,,,,,Nike
,variation,SNK-32-MARI-40,,1,,hidden,,,taxable,,1,73,,,,180,,Femme,Nike,SNK-32,,,,Couleur,Marine,1,0,,Taille,40,1,0,,,,,,,Nike
,variation,SNK-32-MARI-41,,1,,hidden,,,taxable,,1,35,,,,180,,Femme,Nike,SNK-32,,,,Couleur,Marine,1,0,,Taille,41,1,0,,,,,,,Nike
,variation,SNK-32-MARI-42,,1,,hidden,,,taxable,,1,62,,,,180,,Femme,Nike,SNK-32,,,,Couleur,Marine,1,0,,Taille,42,1,0,,,,,,,Nike
,variation,SNK-32-MARI-43,,1,,hidden,,,taxable,,1,54,,,,180,,Femme,Nike,SNK-32,,,,Couleur,Marine,1,0,,Taille,43,1,0,,,,,,,Nike
,variation,SNK-32-MARI-44,,1,,hidden,,,taxable,,1,50,,,,180,,Femme,Nike,SNK-32,,,,Couleur,Marine,1,0,,Taille,44,1,0,,,,,,,Nike
,variation,SNK-32-MARI-45,,1,,hidden,,,taxable,,1,94,,,,180,,Femme,Nike,SNK-32,,,,Couleur,Marine,1,0,,Taille,45,1,0,,,,,,,Nike
,variation,SNK-32-MARR-36,,1,,hidden,,,taxable,,1,23,,,,180,,Femme,Nike,SNK-32,,,,Couleur,Marron,1,0,,Taille,36,1,0,,,,,,,Nike
,variation,SNK-32-MARR-37,,1,,hidden,,,taxable,,1,60,,,,180,,Femme,Nike,SNK-32,,,,Couleur,Marron,1,0,,Taille,37,1,0,,,,,,,Nike
,variation,SNK-32-MARR-38,,1,,hidden,,,taxable,,1,65,,,,180,,Femme,Nike,SNK-32,,,,Couleur,Marron,1,0,,Taille,38,1,0,,,,,,,Nike
,variation,SNK-32-MARR-39,,1,,hidden,,,taxable,,1,74,,,,180,,Femme,Nike,SNK-32,,,,Couleur,Marron,1,0,,Taille,39,1,0,,,,,,,Nike
,variation,SNK-32-MARR-40,,1,,hidden,,,taxable,,1,96,,,,180,,Femme,Nike,SNK-32,,,,Couleur,Marron,1,0,,Taille,40,1,0,,,,,,,Nike
,variation,SNK-32-MARR-41,,1,,hidden,,,taxable,,1,89,,,,180,,Femme,Nike,SNK-32,,,,Couleur,Marron,1,0,,Taille,41,1,0,,,,,,,Nike
,variation,SNK-32-MARR-42,,1,,hidden,,,taxable,,1,71,,,,180,,Femme,Nike,SNK-32,,,,Couleur,Marron,1,0,,Taille,42,1,0,,,,,,,Nike
,variation,SNK-32-MARR-43,,1,,hidden,,,taxable,,1,53,,,,180,,Femme,Nike,SNK-32,,,,Couleur,Marron,1,0,,Taille,43,1,0,,,,,,,Nike
,variation,SNK-32-MARR-44,,1,,hidden,,,taxable,,1,59,,,,180,,Femme,Nike,SNK-32,,,,Couleur,Marron,1,0,,Taille,44,1,0,,,,,,,Nike
,variation,SNK-32-MARR-45,,1,,hidden,,,taxable,,1,72,,,,180,,Femme,Nike,SNK-32,,,,Couleur,Marron,1,0,,Taille,45,1,0,,,,,,,Nike
,variable,SNK-33,Adidas NMD R1,1,,visible,,"Évocatrice des modèles emblématiques, elle propose une interprétation contemporaine.
La rencontre de la matière et du style
Assemblage de cuir véritable et empiècements en mesh pour une respirabilité optimale.

Ultra-confort
L'association mousse + insert stabilisateur offre un équilibre parfait entre amorti et maintien.

Adhérence antidérapante
La semelle extérieure en caoutchouc assure une adhérence fiable et une bonne résistance à l'usure.

Détails du produit
- Œillets métalliques pour laçage
- Semelle intérieure amovible
- Empiècements contrastés",taxable,,1,,,,,,,Enfant,Adidas,,,,,Couleur,Marron|Noir|Rouge,1,0,,Taille,28|29|30|31|32|33|34|35|36,1,0,,,,,,,Adidas
,variation,SNK-33-MARR-28,,1,,hidden,,,taxable,,1,37,,,,140,,Enfant,Adidas,SNK-33,,,,Couleur,Marron,1,0,,Taille,28,1,0,,,,,,,Adidas
,variation,SNK-33-MARR-29,,1,,hidden,,,taxable,,1,46,,,,140,,Enfant,Adidas,SNK-33,,,,Couleur,Marron,1,0,,Taille,29,1,0,,,,,,,Adidas
,variation,SNK-33-MARR-30,,1,,hidden,,,taxable,,1,35,,,,140,,Enfant,Adidas,SNK-33,,,,Couleur,Marron,1,0,,Taille,30,1,0,,,,,,,Adidas
,variation,SNK-33-MARR-31,,1,,hidden,,,taxable,,1,85,,,,140,,Enfant,Adidas,SNK-33,,,,Couleur,Marron,1,0,,Taille,31,1,0,,,,,,,Adidas
,variation,SNK-33-MARR-32,,1,,hidden,,,taxable,,1,96,,,,140,,Enfant,Adidas,SNK-33,,,,Couleur,Marron,1,0,,Taille,32,1,0,,,,,,,Adidas
,variation,SNK-33-MARR-33,,1,,hidden,,,taxable,,1,67,,,,140,,Enfant,Adidas,SNK-33,,,,Couleur,Marron,1,0,,Taille,33,1,0,,,,,,,Adidas
,variation,SNK-33-MARR-34,,1,,hidden,,,taxable,,1,27,,,,140,,Enfant,Adidas,SNK-33,,,,Couleur,Marron,1,0,,Taille,34,1,0,,,,,,,Adidas
,variation,SNK-33-MARR-35,,1,,hidden,,,taxable,,1,44,,,,140,,Enfant,Adidas,SNK-33,,,,Couleur,Marron,1,0,,Taille,35,1,0,,,,,,,Adidas
,variation,SNK-33-MARR-36,,1,,hidden,,,taxable,,1,92,,,,140,,Enfant,Adidas,SNK-33,,,,Couleur,Marron,1,0,,Taille,36,1,0,,,,,,,Adidas
,variation,SNK-33-NOIR-28,,1,,hidden,,,taxable,,1,67,,,,140,,Enfant,Adidas,SNK-33,,,,Couleur,Noir,1,0,,Taille,28,1,0,,,,,,,Adidas
,variation,SNK-33-NOIR-29,,1,,hidden,,,taxable,,1,20,,,,140,,Enfant,Adidas,SNK-33,,,,Couleur,Noir,1,0,,Taille,29,1,0,,,,,,,Adidas
,variation,SNK-33-NOIR-30,,1,,hidden,,,taxable,,1,52,,,,140,,Enfant,Adidas,SNK-33,,,,Couleur,Noir,1,0,,Taille,30,1,0,,,,,,,Adidas
,variation,SNK-33-NOIR-31,,1,,hidden,,,taxable,,1,77,,,,140,,Enfant,Adidas,SNK-33,,,,Couleur,Noir,1,0,,Taille,31,1,0,,,,,,,Adidas
,variation,SNK-33-NOIR-32,,1,,hidden,,,taxable,,1,44,,,,140,,Enfant,Adidas,SNK-33,,,,Couleur,Noir,1,0,,Taille,32,1,0,,,,,,,Adidas
,variation,SNK-33-NOIR-33,,1,,hidden,,,taxable,,1,61,,,,140,,Enfant,Adidas,SNK-33,,,,Couleur,Noir,1,0,,Taille,33,1,0,,,,,,,Adidas
,variation,SNK-33-NOIR-34,,1,,hidden,,,taxable,,1,100,,,,140,,Enfant,Adidas,SNK-33,,,,Couleur,Noir,1,0,,Taille,34,1,0,,,,,,,Adidas
,variation,SNK-33-NOIR-35,,1,,hidden,,,taxable,,1,68,,,,140,,Enfant,Adidas,SNK-33,,,,Couleur,Noir,1,0,,Taille,35,1,0,,,,,,,Adidas
,variation,SNK-33-NOIR-36,,1,,hidden,,,taxable,,1,35,,,,140,,Enfant,Adidas,SNK-33,,,,Couleur,Noir,1,0,,Taille,36,1,0,,,,,,,Adidas
,variation,SNK-33-ROUG-28,,1,,hidden,,,taxable,,1,91,,,,140,,Enfant,Adidas,SNK-33,,,,Couleur,Rouge,1,0,,Taille,28,1,0,,,,,,,Adidas
,variation,SNK-33-ROUG-29,,1,,hidden,,,taxable,,1,76,,,,140,,Enfant,Adidas,SNK-33,,,,Couleur,Rouge,1,0,,Taille,29,1,0,,,,,,,Adidas
,variation,SNK-33-ROUG-30,,1,,hidden,,,taxable,,1,85,,,,140,,Enfant,Adidas,SNK-33,,,,Couleur,Rouge,1,0,,Taille,30,1,0,,,,,,,Adidas
,variation,SNK-33-ROUG-31,,1,,hidden,,,taxable,,1,75,,,,140,,Enfant,Adidas,SNK-33,,,,Couleur,Rouge,1,0,,Taille,31,1,0,,,,,,,Adidas
,variation,SNK-33-ROUG-32,,1,,hidden,,,taxable,,1,74,,,,140,,Enfant,Adidas,SNK-33,,,,Couleur,Rouge,1,0,,Taille,32,1,0,,,,,,,Adidas
,variation,SNK-33-ROUG-33,,1,,hidden,,,taxable,,1,52,,,,140,,Enfant,Adidas,SNK-33,,,,Couleur,Rouge,1,0,,Taille,33,1,0,,,,,,,Adidas
,variation,SNK-33-ROUG-34,,1,,hidden,,,taxable,,1,35,,,,140,,Enfant,Adidas,SNK-33,,,,Couleur,Rouge,1,0,,Taille,34,1,0,,,,,,,Adidas
,variation,SNK-33-ROUG-35,,1,,hidden,,,taxable,,1,89,,,,140,,Enfant,Adidas,SNK-33,,,,Couleur,Rouge,1,0,,Taille,35,1,0,,,,,,,Adidas
,variation,SNK-33-ROUG-36,,1,,hidden,,,taxable,,1,54,,,,140,,Enfant,Adidas,SNK-33,,,,Couleur,Rouge,1,0,,Taille,36,1,0,,,,,,,Adidas
,variable,SNK-34,New Balance 990,1,,visible,,"Puisant dans l'esthétique vintage, cette chaussure modernise un style indémodable.
La rencontre de la matière et du style
Matières mixtes (suède et mesh) pour un toucher premium et une bonne aération.

Ultra-confort
La semelle intermédiaire en EVA procure un amorti léger et réactif pour un confort longue durée.

Adhérence antidérapante
Semelle en gomme durable avec motif antidérapant pour une traction optimisée.

Détails du produit
- Renforts sur l'avant-pied
- Logo embossé
- Finition surpiquée soignée",taxable,,1,,,,,,,Enfant,New Balance,,,,,Couleur,Rose|Gris|Jaune,1,0,,Taille,28|29|30|31|32|33|34|35|36,1,0,,,,,,,New Balance
,variation,SNK-34-ROSE-28,,1,,hidden,,,taxable,,1,34,,,,230,,Enfant,New Balance,SNK-34,,,,Couleur,Rose,1,0,,Taille,28,1,0,,,,,,,New Balance
,variation,SNK-34-ROSE-29,,1,,hidden,,,taxable,,1,99,,,,230,,Enfant,New Balance,SNK-34,,,,Couleur,Rose,1,0,,Taille,29,1,0,,,,,,,New Balance
,variation,SNK-34-ROSE-30,,1,,hidden,,,taxable,,1,73,,,,230,,Enfant,New Balance,SNK-34,,,,Couleur,Rose,1,0,,Taille,30,1,0,,,,,,,New Balance
,variation,SNK-34-ROSE-31,,1,,hidden,,,taxable,,1,54,,,,230,,Enfant,New Balance,SNK-34,,,,Couleur,Rose,1,0,,Taille,31,1,0,,,,,,,New Balance
,variation,SNK-34-ROSE-32,,1,,hidden,,,taxable,,1,52,,,,230,,Enfant,New Balance,SNK-34,,,,Couleur,Rose,1,0,,Taille,32,1,0,,,,,,,New Balance
,variation,SNK-34-ROSE-33,,1,,hidden,,,taxable,,1,62,,,,230,,Enfant,New Balance,SNK-34,,,,Couleur,Rose,1,0,,Taille,33,1,0,,,,,,,New Balance
,variation,SNK-34-ROSE-34,,1,,hidden,,,taxable,,1,25,,,,230,,Enfant,New Balance,SNK-34,,,,Couleur,Rose,1,0,,Taille,34,1,0,,,,,,,New Balance
,variation,SNK-34-ROSE-35,,1,,hidden,,,taxable,,1,32,,,,230,,Enfant,New Balance,SNK-34,,,,Couleur,Rose,1,0,,Taille,35,1,0,,,,,,,New Balance
,variation,SNK-34-ROSE-36,,1,,hidden,,,taxable,,1,37,,,,230,,Enfant,New Balance,SNK-34,,,,Couleur,Rose,1,0,,Taille,36,1,0,,,,,,,New Balance
,variation,SNK-34-GRIS-28,,1,,hidden,,,taxable,,1,65,,,,230,,Enfant,New Balance,SNK-34,,,,Couleur,Gris,1,0,,Taille,28,1,0,,,,,,,New Balance
,variation,SNK-34-GRIS-29,,1,,hidden,,,taxable,,1,42,,,,230,,Enfant,New Balance,SNK-34,,,,Couleur,Gris,1,0,,Taille,29,1,0,,,,,,,New Balance
,variation,SNK-34-GRIS-30,,1,,hidden,,,taxable,,1,56,,,,230,,Enfant,New Balance,SNK-34,,,,Couleur,Gris,1,0,,Taille,30,1,0,,,,,,,New Balance
,variation,SNK-34-GRIS-31,,1,,hidden,,,taxable,,1,69,,,,230,,Enfant,New Balance,SNK-34,,,,Couleur,Gris,1,0,,Taille,31,1,0,,,,,,,New Balance
,variation,SNK-34-GRIS-32,,1,,hidden,,,taxable,,1,91,,,,230,,Enfant,New Balance,SNK-34,,,,Couleur,Gris,1,0,,Taille,32,1,0,,,,,,,New Balance
,variation,SNK-34-GRIS-33,,1,,hidden,,,taxable,,1,83,,,,230,,Enfant,New Balance,SNK-34,,,,Couleur,Gris,1,0,,Taille,33,1,0,,,,,,,New Balance
,variation,SNK-34-GRIS-34,,1,,hidden,,,taxable,,1,59,,,,230,,Enfant,New Balance,SNK-34,,,,Couleur,Gris,1,0,,Taille,34,1,0,,,,,,,New Balance
,variation,SNK-34-GRIS-35,,1,,hidden,,,taxable,,1,30,,,,230,,Enfant,New Balance,SNK-34,,,,Couleur,Gris,1,0,,Taille,35,1,0,,,,,,,New Balance
,variation,SNK-34-GRIS-36,,1,,hidden,,,taxable,,1,27,,,,230,,Enfant,New Balance,SNK-34,,,,Couleur,Gris,1,0,,Taille,36,1,0,,,,,,,New Balance
,variation,SNK-34-JAUN-28,,1,,hidden,,,taxable,,1,57,,,,230,,Enfant,New Balance,SNK-34,,,,Couleur,Jaune,1,0,,Taille,28,1,0,,,,,,,New Balance
,variation,SNK-34-JAUN-29,,1,,hidden,,,taxable,,1,34,,,,230,,Enfant,New Balance,SNK-34,,,,Couleur,Jaune,1,0,,Taille,29,1,0,,,,,,,New Balance
,variation,SNK-34-JAUN-30,,1,,hidden,,,taxable,,1,41,,,,230,,Enfant,New Balance,SNK-34,,,,Couleur,Jaune,1,0,,Taille,30,1,0,,,,,,,New Balance
,variation,SNK-34-JAUN-31,,1,,hidden,,,taxable,,1,33,,,,230,,Enfant,New Balance,SNK-34,,,,Couleur,Jaune,1,0,,Taille,31,1,0,,,,,,,New Balance
,variation,SNK-34-JAUN-32,,1,,hidden,,,taxable,,1,27,,,,230,,Enfant,New Balance,SNK-34,,,,Couleur,Jaune,1,0,,Taille,32,1,0,,,,,,,New Balance
,variation,SNK-34-JAUN-33,,1,,hidden,,,taxable,,1,57,,,,230,,Enfant,New Balance,SNK-34,,,,Couleur,Jaune,1,0,,Taille,33,1,0,,,,,,,New Balance
,variation,SNK-34-JAUN-34,,1,,hidden,,,taxable,,1,21,,,,230,,Enfant,New Balance,SNK-34,,,,Couleur,Jaune,1,0,,Taille,34,1,0,,,,,,,New Balance
,variation,SNK-34-JAUN-35,,1,,hidden,,,taxable,,1,78,,,,230,,Enfant,New Balance,SNK-34,,,,Couleur,Jaune,1,0,,Taille,35,1,0,,,,,,,New Balance
,variation,SNK-34-JAUN-36,,1,,hidden,,,taxable,,1,71,,,,230,,Enfant,New Balance,SNK-34,,,,Couleur,Jaune,1,0,,Taille,36,1,0,,,,,,,New Balance
,variable,SNK-35,Nike Air Jordan 11,1,,visible,,"Rappelant les grandes heures du running/basket, elle combine authenticité et style.
La rencontre de la matière et du style
La tige associe cuir premium et mesh respirant pour un excellent compromis durabilité/ventilation.

Ultra-confort
Dotée d'une semelle à mémoire de forme, elle garantit un maintien confortable toute la journée.

Adhérence antidérapante
Semelle crantée offrant grip et stabilité sur différentes surfaces.

Détails du produit
- Languette matelassée
- Ricochet de couleur sur la semelle
- Éléments réfléchissants discrets",taxable,,1,,,,,,,Femme,Nike,,,,,Couleur,Marron|Violet|Jaune,1,0,,Taille,36|37|38|39|40|41|42|43|44|45,1,0,,,,,,,Nike
,variation,SNK-35-MARR-36,,1,,hidden,,,taxable,,1,46,,,,220,,Femme,Nike,SNK-35,,,,Couleur,Marron,1,0,,Taille,36,1,0,,,,,,,Nike
,variation,SNK-35-MARR-37,,1,,hidden,,,taxable,,1,77,,,,220,,Femme,Nike,SNK-35,,,,Couleur,Marron,1,0,,Taille,37,1,0,,,,,,,Nike
,variation,SNK-35-MARR-38,,1,,hidden,,,taxable,,1,41,,,,220,,Femme,Nike,SNK-35,,,,Couleur,Marron,1,0,,Taille,38,1,0,,,,,,,Nike
,variation,SNK-35-MARR-39,,1,,hidden,,,taxable,,1,74,,,,220,,Femme,Nike,SNK-35,,,,Couleur,Marron,1,0,,Taille,39,1,0,,,,,,,Nike
,variation,SNK-35-MARR-40,,1,,hidden,,,taxable,,1,96,,,,220,,Femme,Nike,SNK-35,,,,Couleur,Marron,1,0,,Taille,40,1,0,,,,,,,Nike
,variation,SNK-35-MARR-41,,1,,hidden,,,taxable,,1,68,,,,220,,Femme,Nike,SNK-35,,,,Couleur,Marron,1,0,,Taille,41,1,0,,,,,,,Nike
,variation,SNK-35-MARR-42,,1,,hidden,,,taxable,,1,60,,,,220,,Femme,Nike,SNK-35,,,,Couleur,Marron,1,0,,Taille,42,1,0,,,,,,,Nike
,variation,SNK-35-MARR-43,,1,,hidden,,,taxable,,1,90,,,,220,,Femme,Nike,SNK-35,,,,Couleur,Marron,1,0,,Taille,43,1,0,,,,,,,Nike
,variation,SNK-35-MARR-44,,1,,hidden,,,taxable,,1,89,,,,220,,Femme,Nike,SNK-35,,,,Couleur,Marron,1,0,,Taille,44,1,0,,,,,,,Nike
,variation,SNK-35-MARR-45,,1,,hidden,,,taxable,,1,85,,,,220,,Femme,Nike,SNK-35,,,,Couleur,Marron,1,0,,Taille,45,1,0,,,,,,,Nike
,variation,SNK-35-VIOL-36,,1,,hidden,,,taxable,,1,28,,,,220,,Femme,Nike,SNK-35,,,,Couleur,Violet,1,0,,Taille,36,1,0,,,,,,,Nike
,variation,SNK-35-VIOL-37,,1,,hidden,,,taxable,,1,37,,,,220,,Femme,Nike,SNK-35,,,,Couleur,Violet,1,0,,Taille,37,1,0,,,,,,,Nike
,variation,SNK-35-VIOL-38,,1,,hidden,,,taxable,,1,47,,,,220,,Femme,Nike,SNK-35,,,,Couleur,Violet,1,0,,Taille,38,1,0,,,,,,,Nike
,variation,SNK-35-VIOL-39,,1,,hidden,,,taxable,,1,86,,,,220,,Femme,Nike,SNK-35,,,,Couleur,Violet,1,0,,Taille,39,1,0,,,,,,,Nike
,variation,SNK-35-VIOL-40,,1,,hidden,,,taxable,,1,63,,,,220,,Femme,Nike,SNK-35,,,,Couleur,Violet,1,0,,Taille,40,1,0,,,,,,,Nike
,variation,SNK-35-VIOL-41,,1,,hidden,,,taxable,,1,86,,,,220,,Femme,Nike,SNK-35,,,,Couleur,Violet,1,0,,Taille,41,1,0,,,,,,,Nike
,variation,SNK-35-VIOL-42,,1,,hidden,,,taxable,,1,72,,,,220,,Femme,Nike,SNK-35,,,,Couleur,Violet,1,0,,Taille,42,1,0,,,,,,,Nike
,variation,SNK-35-VIOL-43,,1,,hidden,,,taxable,,1,72,,,,220,,Femme,Nike,SNK-35,,,,Couleur,Violet,1,0,,Taille,43,1,0,,,,,,,Nike
,variation,SNK-35-VIOL-44,,1,,hidden,,,taxable,,1,41,,,,220,,Femme,Nike,SNK-35,,,,Couleur,Violet,1,0,,Taille,44,1,0,,,,,,,Nike
,variation,SNK-35-VIOL-45,,1,,hidden,,,taxable,,1,76,,,,220,,Femme,Nike,SNK-35,,,,Couleur,Violet,1,0,,Taille,45,1,0,,,,,,,Nike
,variation,SNK-35-JAUN-36,,1,,hidden,,,taxable,,1,51,,,,220,,Femme,Nike,SNK-35,,,,Couleur,Jaune,1,0,,Taille,36,1,0,,,,,,,Nike
,variation,SNK-35-JAUN-37,,1,,hidden,,,taxable,,1,55,,,,220,,Femme,Nike,SNK-35,,,,Couleur,Jaune,1,0,,Taille,37,1,0,,,,,,,Nike
,variation,SNK-35-JAUN-38,,1,,hidden,,,taxable,,1,73,,,,220,,Femme,Nike,SNK-35,,,,Couleur,Jaune,1,0,,Taille,38,1,0,,,,,,,Nike
,variation,SNK-35-JAUN-39,,1,,hidden,,,taxable,,1,39,,,,220,,Femme,Nike,SNK-35,,,,Couleur,Jaune,1,0,,Taille,39,1,0,,,,,,,Nike
,variation,SNK-35-JAUN-40,,1,,hidden,,,taxable,,1,42,,,,220,,Femme,Nike,SNK-35,,,,Couleur,Jaune,1,0,,Taille,40,1,0,,,,,,,Nike
,variation,SNK-35-JAUN-41,,1,,hidden,,,taxable,,1,83,,,,220,,Femme,Nike,SNK-35,,,,Couleur,Jaune,1,0,,Taille,41,1,0,,,,,,,Nike
,variation,SNK-35-JAUN-42,,1,,hidden,,,taxable,,1,61,,,,220,,Femme,Nike,SNK-35,,,,Couleur,Jaune,1,0,,Taille,42,1,0,,,,,,,Nike
,variation,SNK-35-JAUN-43,,1,,hidden,,,taxable,,1,28,,,,220,,Femme,Nike,SNK-35,,,,Couleur,Jaune,1,0,,Taille,43,1,0,,,,,,,Nike
,variation,SNK-35-JAUN-44,,1,,hidden,,,taxable,,1,30,,,,220,,Femme,Nike,SNK-35,,,,Couleur,Jaune,1,0,,Taille,44,1,0,,,,,,,Nike
,variation,SNK-35-JAUN-45,,1,,hidden,,,taxable,,1,36,,,,220,,Femme,Nike,SNK-35,,,,Couleur,Jaune,1,0,,Taille,45,1,0,,,,,,,Nike
,variable,SNK-36,Vans Old Skool,1,,visible,,"Inspirée d'un héritage sportif classique, cette paire revisite les codes iconiques.
La rencontre de la matière et du style
Confectionnée en daim et mesh technique, elle offre souplesse et maintien.

Ultra-confort
Amorti renforcé par une mousse technique pour une sensation de douceur à chaque pas.

Adhérence antidérapante
Dessus caoutchouté avec motifs adhérents pour une accroche sûre au quotidien.

Détails du produit
- Fermeture à lacets classique
- Logo de la marque sur la languette
- Doublure textile respirante",taxable,,1,,,,,,,Enfant,Vans,,,,,Couleur,Rouge|Beige|Vert,1,0,,Taille,28|29|30|31|32|33|34|35|36,1,0,,,,,,,Vans
,variation,SNK-36-ROUG-28,,1,,hidden,,,taxable,,1,91,,,,95,,Enfant,Vans,SNK-36,,,,Couleur,Rouge,1,0,,Taille,28,1,0,,,,,,,Vans
