ID,Type,SKU,Name,Published,Is featured?,Visibility in catalog,Short description,Description,Tax status,Tax class,In stock?,Stock,Backorders allowed?,Sold individually?,Manage stock?,Regular price,Sale price,Categories,Tags,Parent,Position,Meta: total_sales,Meta: annee_creation,Attribute 1 name,Attribute 1 value(s),Attribute 1 visible,Attribute 1 global,Attribute 1 default,Attribute 2 name,Attribute 2 value(s),Attribute 2 visible,Attribute 2 global,Attribute 2 default,Attribute 3 name,Attribute 3 value(s),Attribute 3 visible,Attribute 3 global,Attribute 3 default,Brands
,variation,SNK-34-VIOL-F-34,,1,0,hidden,,,taxable,,1,92,0,0,1,230,,Femme,New Balance,,,,,Couleur,Violet,1,1,,Taille,34,1,1,,Genre,Femme,1,1,Femme,New Balance
,variation,SNK-34-VIOL-F-35,,1,0,hidden,,,taxable,,1,47,0,0,1,230,,Femme,New Balance,,,,,Couleur,Violet,1,1,,Taille,35,1,1,,Genre,Femme,1,1,Femme,New Balance
,variation,SNK-34-VIOL-F-35.5,,1,0,hidden,,,taxable,,1,66,0,0,1,230,,Femme,New Balance,,,,,Couleur,Violet,1,1,,Taille,35.5,1,1,,Genre,Femme,1,1,Femme,New Balance
,variation,SNK-34-VIOL-F-36.5,,1,0,hidden,,,taxable,,1,70,0,0,1,230,,Femme,New Balance,,,,,Couleur,Violet,1,1,,Taille,36.5,1,1,,Genre,Femme,1,1,Femme,New Balance
,variation,SNK-34-VIOL-F-37.5,,1,0,hidden,,,taxable,,1,65,0,0,1,230,,Femme,New Balance,,,,,Couleur,Violet,1,1,,Taille,37.5,1,1,,Genre,Femme,1,1,Femme,New Balance
,variation,SNK-34-VIOL-F-38.5,,1,0,hidden,,,taxable,,1,24,0,0,1,230,,Femme,New Balance,,,,,Couleur,Violet,1,1,,Taille,38.5,1,1,,Genre,Femme,1,1,Femme,New Balance
,variation,SNK-34-VIOL-F-69,,1,0,hidden,,,taxable,,1,94,0,0,1,230,,Femme,New Balance,,,,,Couleur,Violet,1,1,,Taille,69,1,1,,Genre,Femme,1,1,Femme,New Balance
,variable,SNK-35,Nike Air Jordan 11,1,0,visible,,"Rappelant les grandes heures du running/basket, elle combine authenticité et style.
La rencontre de la matière et du style
La tige associe cuir premium et mesh respirant pour un excellent compromis durabilité/ventilation.

Ultra-confort
Dotée d'une semelle à mémoire de forme, elle garantit un maintien confortable toute la journée.

Adhérence antidérapante
Semelle crantée offrant grip et stabilité sur différentes surfaces.

Détails du produit
- Languette matelassée
- Ricochet de couleur sur la semelle
- Éléments réfléchissants discrets",taxable,,1,,0,0,0,,,Femme,Nike,,,,,Couleur,Beige|Rose|Marron,1,1,,Taille,36|37|38|39|40|40.5|41|42|42.5|43|44|44.5|45|45.5|46|47|47.5|48.5|49.34|73|32|33|33.5|34|35|35.5|36.5|37.5|38.5|69,1,1,,Genre,Femme,1,1,,Nike
,variation,SNK-35-BEIG-F-36,,1,0,hidden,,,taxable,,1,85,0,0,1,220,,Femme,Nike,,,,,Couleur,Beige,1,1,,Taille,36,1,1,,Genre,Femme,1,1,Femme,Nike
,variation,SNK-35-BEIG-F-37,,1,0,hidden,,,taxable,,1,38,0,0,1,220,,Femme,Nike,,,,,Couleur,Beige,1,1,,Taille,37,1,1,,Genre,Femme,1,1,Femme,Nike
,variation,SNK-35-BEIG-F-38,,1,0,hidden,,,taxable,,1,46,0,0,1,220,,Femme,Nike,,,,,Couleur,Beige,1,1,,Taille,38,1,1,,Genre,Femme,1,1,Femme,Nike
,variation,SNK-35-BEIG-F-39,,1,0,hidden,,,taxable,,1,85,0,0,1,220,,Femme,Nike,,,,,Couleur,Beige,1,1,,Taille,39,1,1,,Genre,Femme,1,1,Femme,Nike
,variation,SNK-35-BEIG-F-40,,1,0,hidden,,,taxable,,1,77,0,0,1,220,,Femme,Nike,,,,,Couleur,Beige,1,1,,Taille,40,1,1,,Genre,Femme,1,1,Femme,Nike
,variation,SNK-35-BEIG-F-40.5,,1,0,hidden,,,taxable,,1,46,0,0,1,220,,Femme,Nike,,,,,Couleur,Beige,1,1,,Taille,40.5,1,1,,Genre,Femme,1,1,Femme,Nike
,variation,SNK-35-BEIG-F-41,,1,0,hidden,,,taxable,,1,48,0,0,1,220,,Femme,Nike,,,,,Couleur,Beige,1,1,,Taille,41,1,1,,Genre,Femme,1,1,Femme,Nike
,variation,SNK-35-BEIG-F-42,,1,0,hidden,,,taxable,,1,76,0,0,1,220,,Femme,Nike,,,,,Couleur,Beige,1,1,,Taille,42,1,1,,Genre,Femme,1,1,Femme,Nike
,variation,SNK-35-BEIG-F-42.5,,1,0,hidden,,,taxable,,1,73,0,0,1,220,,Femme,Nike,,,,,Couleur,Beige,1,1,,Taille,42.5,1,1,,Genre,Femme,1,1,Femme,Nike
,variation,SNK-35-BEIG-F-43,,1,0,hidden,,,taxable,,1,29,0,0,1,220,,Femme,Nike,,,,,Couleur,Beige,1,1,,Taille,43,1,1,,Genre,Femme,1,1,Femme,Nike
,variation,SNK-35-BEIG-F-44,,1,0,hidden,,,taxable,,1,78,0,0,1,220,,Femme,Nike,,,,,Couleur,Beige,1,1,,Taille,44,1,1,,Genre,Femme,1,1,Femme,Nike
,variation,SNK-35-BEIG-F-44.5,,1,0,hidden,,,taxable,,1,71,0,0,1,220,,Femme,Nike,,,,,Couleur,Beige,1,1,,Taille,44.5,1,1,,Genre,Femme,1,1,Femme,Nike
,variation,SNK-35-BEIG-F-45,,1,0,hidden,,,taxable,,1,39,0,0,1,220,,Femme,Nike,,,,,Couleur,Beige,1,1,,Taille,45,1,1,,Genre,Femme,1,1,Femme,Nike
,variation,SNK-35-BEIG-F-45.5,,1,0,hidden,,,taxable,,1,41,0,0,1,220,,Femme,Nike,,,,,Couleur,Beige,1,1,,Taille,45.5,1,1,,Genre,Femme,1,1,Femme,Nike
,variation,SNK-35-BEIG-F-46,,1,0,hidden,,,taxable,,1,34,0,0,1,220,,Femme,Nike,,,,,Couleur,Beige,1,1,,Taille,46,1,1,,Genre,Femme,1,1,Femme,Nike
,variation,SNK-35-BEIG-F-47,,1,0,hidden,,,taxable,,1,33,0,0,1,220,,Femme,Nike,,,,,Couleur,Beige,1,1,,Taille,47,1,1,,Genre,Femme,1,1,Femme,Nike
,variation,SNK-35-BEIG-F-47.5,,1,0,hidden,,,taxable,,1,31,0,0,1,220,,Femme,Nike,,,,,Couleur,Beige,1,1,,Taille,47.5,1,1,,Genre,Femme,1,1,Femme,Nike
,variation,SNK-35-BEIG-F-48.5,,1,0,hidden,,,taxable,,1,25,0,0,1,220,,Femme,Nike,,,,,Couleur,Beige,1,1,,Taille,48.5,1,1,,Genre,Femme,1,1,Femme,Nike
,variation,SNK-35-BEIG-F-49.34,,1,0,hidden,,,taxable,,1,88,0,0,1,220,,Femme,Nike,,,,,Couleur,Beige,1,1,,Taille,49.34,1,1,,Genre,Femme,1,1,Femme,Nike
,variation,SNK-35-BEIG-F-73,,1,0,hidden,,,taxable,,1,89,0,0,1,220,,Femme,Nike,,,,,Couleur,Beige,1,1,,Taille,73,1,1,,Genre,Femme,1,1,Femme,Nike
,variation,SNK-35-BEIG-F-32,,1,0,hidden,,,taxable,,1,27,0,0,1,220,,Femme,Nike,,,,,Couleur,Beige,1,1,,Taille,32,1,1,,Genre,Femme,1,1,Femme,Nike
,variation,SNK-35-BEIG-F-33,,1,0,hidden,,,taxable,,1,21,0,0,1,220,,Femme,Nike,,,,,Couleur,Beige,1,1,,Taille,33,1,1,,Genre,Femme,1,1,Femme,Nike
,variation,SNK-35-BEIG-F-33.5,,1,0,hidden,,,taxable,,1,43,0,0,1,220,,Femme,Nike,,,,,Couleur,Beige,1,1,,Taille,33.5,1,1,,Genre,Femme,1,1,Femme,Nike
,variation,SNK-35-BEIG-F-34,,1,0,hidden,,,taxable,,1,29,0,0,1,220,,Femme,Nike,,,,,Couleur,Beige,1,1,,Taille,34,1,1,,Genre,Femme,1,1,Femme,Nike
,variation,SNK-35-BEIG-F-35,,1,0,hidden,,,taxable,,1,68,0,0,1,220,,Femme,Nike,,,,,Couleur,Beige,1,1,,Taille,35,1,1,,Genre,Femme,1,1,Femme,Nike
,variation,SNK-35-BEIG-F-35.5,,1,0,hidden,,,taxable,,1,34,0,0,1,220,,Femme,Nike,,,,,Couleur,Beige,1,1,,Taille,35.5,1,1,,Genre,Femme,1,1,Femme,Nike
,variation,SNK-35-BEIG-F-36.5,,1,0,hidden,,,taxable,,1,57,0,0,1,220,,Femme,Nike,,,,,Couleur,Beige,1,1,,Taille,36.5,1,1,,Genre,Femme,1,1,Femme,Nike
,variation,SNK-35-BEIG-F-37.5,,1,0,hidden,,,taxable,,1,82,0,0,1,220,,Femme,Nike,,,,,Couleur,Beige,1,1,,Taille,37.5,1,1,,Genre,Femme,1,1,Femme,Nike
,variation,SNK-35-BEIG-F-38.5,,1,0,hidden,,,taxable,,1,60,0,0,1,220,,Femme,Nike,,,,,Couleur,Beige,1,1,,Taille,38.5,1,1,,Genre,Femme,1,1,Femme,Nike
,variation,SNK-35-BEIG-F-69,,1,0,hidden,,,taxable,,1,37,0,0,1,220,,Femme,Nike,,,,,Couleur,Beige,1,1,,Taille,69,1,1,,Genre,Femme,1,1,Femme,Nike
,variation,SNK-35-ROSE-F-36,,1,0,hidden,,,taxable,,1,51,0,0,1,220,,Femme,Nike,,,,,Couleur,Rose,1,1,,Taille,36,1,1,,Genre,Femme,1,1,Femme,Nike
,variation,SNK-35-ROSE-F-37,,1,0,hidden,,,taxable,,1,41,0,0,1,220,,Femme,Nike,,,,,Couleur,Rose,1,1,,Taille,37,1,1,,Genre,Femme,1,1,Femme,Nike
,variation,SNK-35-ROSE-F-38,,1,0,hidden,,,taxable,,1,41,0,0,1,220,,Femme,Nike,,,,,Couleur,Rose,1,1,,Taille,38,1,1,,Genre,Femme,1,1,Femme,Nike
,variation,SNK-35-ROSE-F-39,,1,0,hidden,,,taxable,,1,38,0,0,1,220,,Femme,Nike,,,,,Couleur,Rose,1,1,,Taille,39,1,1,,Genre,Femme,1,1,Femme,Nike
,variation,SNK-35-ROSE-F-40,,1,0,hidden,,,taxable,,1,34,0,0,1,220,,Femme,Nike,,,,,Couleur,Rose,1,1,,Taille,40,1,1,,Genre,Femme,1,1,Femme,Nike
,variation,SNK-35-ROSE-F-40.5,,1,0,hidden,,,taxable,,1,45,0,0,1,220,,Femme,Nike,,,,,Couleur,Rose,1,1,,Taille,40.5,1,1,,Genre,Femme,1,1,Femme,Nike
,variation,SNK-35-ROSE-F-41,,1,0,hidden,,,taxable,,1,53,0,0,1,220,,Femme,Nike,,,,,Couleur,Rose,1,1,,Taille,41,1,1,,Genre,Femme,1,1,Femme,Nike
,variation,SNK-35-ROSE-F-42,,1,0,hidden,,,taxable,,1,72,0,0,1,220,,Femme,Nike,,,,,Couleur,Rose,1,1,,Taille,42,1,1,,Genre,Femme,1,1,Femme,Nike
,variation,SNK-35-ROSE-F-42.5,,1,0,hidden,,,taxable,,1,44,0,0,1,220,,Femme,Nike,,,,,Couleur,Rose,1,1,,Taille,42.5,1,1,,Genre,Femme,1,1,Femme,Nike
,variation,SNK-35-ROSE-F-43,,1,0,hidden,,,taxable,,1,31,0,0,1,220,,Femme,Nike,,,,,Couleur,Rose,1,1,,Taille,43,1,1,,Genre,Femme,1,1,Femme,Nike
,variation,SNK-35-ROSE-F-44,,1,0,hidden,,,taxable,,1,56,0,0,1,220,,Femme,Nike,,,,,Couleur,Rose,1,1,,Taille,44,1,1,,Genre,Femme,1,1,Femme,Nike
,variation,SNK-35-ROSE-F-44.5,,1,0,hidden,,,taxable,,1,63,0,0,1,220,,Femme,Nike,,,,,Couleur,Rose,1,1,,Taille,44.5,1,1,,Genre,Femme,1,1,Femme,Nike
,variation,SNK-35-ROSE-F-45,,1,0,hidden,,,taxable,,1,39,0,0,1,220,,Femme,Nike,,,,,Couleur,Rose,1,1,,Taille,45,1,1,,Genre,Femme,1,1,Femme,Nike
,variation,SNK-35-ROSE-F-45.5,,1,0,hidden,,,taxable,,1,80,0,0,1,220,,Femme,Nike,,,,,Couleur,Rose,1,1,,Taille,45.5,1,1,,Genre,Femme,1,1,Femme,Nike
,variation,SNK-35-ROSE-F-46,,1,0,hidden,,,taxable,,1,36,0,0,1,220,,Femme,Nike,,,,,Couleur,Rose,1,1,,Taille,46,1,1,,Genre,Femme,1,1,Femme,Nike
,variation,SNK-35-ROSE-F-47,,1,0,hidden,,,taxable,,1,51,0,0,1,220,,Femme,Nike,,,,,Couleur,Rose,1,1,,Taille,47,1,1,,Genre,Femme,1,1,Femme,Nike
,variation,SNK-35-ROSE-F-47.5,,1,0,hidden,,,taxable,,1,30,0,0,1,220,,Femme,Nike,,,,,Couleur,Rose,1,1,,Taille,47.5,1,1,,Genre,Femme,1,1,Femme,Nike
,variation,SNK-35-ROSE-F-48.5,,1,0,hidden,,,taxable,,1,31,0,0,1,220,,Femme,Nike,,,,,Couleur,Rose,1,1,,Taille,48.5,1,1,,Genre,Femme,1,1,Femme,Nike
,variation,SNK-35-ROSE-F-49.34,,1,0,hidden,,,taxable,,1,78,0,0,1,220,,Femme,Nike,,,,,Couleur,Rose,1,1,,Taille,49.34,1,1,,Genre,Femme,1,1,Femme,Nike
,variation,SNK-35-ROSE-F-73,,1,0,hidden,,,taxable,,1,78,0,0,1,220,,Femme,Nike,,,,,Couleur,Rose,1,1,,Taille,73,1,1,,Genre,Femme,1,1,Femme,Nike
,variation,SNK-35-ROSE-F-32,,1,0,hidden,,,taxable,,1,63,0,0,1,220,,Femme,Nike,,,,,Couleur,Rose,1,1,,Taille,32,1,1,,Genre,Femme,1,1,Femme,Nike
,variation,SNK-35-ROSE-F-33,,1,0,hidden,,,taxable,,1,81,0,0,1,220,,Femme,Nike,,,,,Couleur,Rose,1,1,,Taille,33,1,1,,Genre,Femme,1,1,Femme,Nike
,variation,SNK-35-ROSE-F-33.5,,1,0,hidden,,,taxable,,1,26,0,0,1,220,,Femme,Nike,,,,,Couleur,Rose,1,1,,Taille,33.5,1,1,,Genre,Femme,1,1,Femme,Nike
,variation,SNK-35-ROSE-F-34,,1,0,hidden,,,taxable,,1,76,0,0,1,220,,Femme,Nike,,,,,Couleur,Rose,1,1,,Taille,34,1,1,,Genre,Femme,1,1,Femme,Nike
,variation,SNK-35-ROSE-F-35,,1,0,hidden,,,taxable,,1,71,0,0,1,220,,Femme,Nike,,,,,Couleur,Rose,1,1,,Taille,35,1,1,,Genre,Femme,1,1,Femme,Nike
,variation,SNK-35-ROSE-F-35.5,,1,0,hidden,,,taxable,,1,91,0,0,1,220,,Femme,Nike,,,,,Couleur,Rose,1,1,,Taille,35.5,1,1,,Genre,Femme,1,1,Femme,Nike
,variation,SNK-35-ROSE-F-36.5,,1,0,hidden,,,taxable,,1,34,0,0,1,220,,Femme,Nike,,,,,Couleur,Rose,1,1,,Taille,36.5,1,1,,Genre,Femme,1,1,Femme,Nike
,variation,SNK-35-ROSE-F-37.5,,1,0,hidden,,,taxable,,1,38,0,0,1,220,,Femme,Nike,,,,,Couleur,Rose,1,1,,Taille,37.5,1,1,,Genre,Femme,1,1,Femme,Nike
,variation,SNK-35-ROSE-F-38.5,,1,0,hidden,,,taxable,,1,24,0,0,1,220,,Femme,Nike,,,,,Couleur,Rose,1,1,,Taille,38.5,1,1,,Genre,Femme,1,1,Femme,Nike
,variation,SNK-35-ROSE-F-69,,1,0,hidden,,,taxable,,1,47,0,0,1,220,,Femme,Nike,,,,,Couleur,Rose,1,1,,Taille,69,1,1,,Genre,Femme,1,1,Femme,Nike
,variation,SNK-35-MARR-F-36,,1,0,hidden,,,taxable,,1,88,0,0,1,220,,Femme,Nike,,,,,Couleur,Marron,1,1,,Taille,36,1,1,,Genre,Femme,1,1,Femme,Nike
,variation,SNK-35-MARR-F-37,,1,0,hidden,,,taxable,,1,59,0,0,1,220,,Femme,Nike,,,,,Couleur,Marron,1,1,,Taille,37,1,1,,Genre,Femme,1,1,Femme,Nike
,variation,SNK-35-MARR-F-38,,1,0,hidden,,,taxable,,1,57,0,0,1,220,,Femme,Nike,,,,,Couleur,Marron,1,1,,Taille,38,1,1,,Genre,Femme,1,1,Femme,Nike
,variation,SNK-35-MARR-F-39,,1,0,hidden,,,taxable,,1,74,0,0,1,220,,Femme,Nike,,,,,Couleur,Marron,1,1,,Taille,39,1,1,,Genre,Femme,1,1,Femme,Nike
,variation,SNK-35-MARR-F-40,,1,0,hidden,,,taxable,,1,53,0,0,1,220,,Femme,Nike,,,,,Couleur,Marron,1,1,,Taille,40,1,1,,Genre,Femme,1,1,Femme,Nike
,variation,SNK-35-MARR-F-40.5,,1,0,hidden,,,taxable,,1,58,0,0,1,220,,Femme,Nike,,,,,Couleur,Marron,1,1,,Taille,40.5,1,1,,Genre,Femme,1,1,Femme,Nike
,variation,SNK-35-MARR-F-41,,1,0,hidden,,,taxable,,1,86,0,0,1,220,,Femme,Nike,,,,,Couleur,Marron,1,1,,Taille,41,1,1,,Genre,Femme,1,1,Femme,Nike
,variation,SNK-35-MARR-F-42,,1,0,hidden,,,taxable,,1,65,0,0,1,220,,Femme,Nike,,,,,Couleur,Marron,1,1,,Taille,42,1,1,,Genre,Femme,1,1,Femme,Nike
,variation,SNK-35-MARR-F-42.5,,1,0,hidden,,,taxable,,1,70,0,0,1,220,,Femme,Nike,,,,,Couleur,Marron,1,1,,Taille,42.5,1,1,,Genre,Femme,1,1,Femme,Nike
,variation,SNK-35-MARR-F-43,,1,0,hidden,,,taxable,,1,87,0,0,1,220,,Femme,Nike,,,,,Couleur,Marron,1,1,,Taille,43,1,1,,Genre,Femme,1,1,Femme,Nike
,variation,SNK-35-MARR-F-44,,1,0,hidden,,,taxable,,1,55,0,0,1,220,,Femme,Nike,,,,,Couleur,Marron,1,1,,Taille,44,1,1,,Genre,Femme,1,1,Femme,Nike
,variation,SNK-35-MARR-F-44.5,,1,0,hidden,,,taxable,,1,59,0,0,1,220,,Femme,Nike,,,,,Couleur,Marron,1,1,,Taille,44.5,1,1,,Genre,Femme,1,1,Femme,Nike
,variation,SNK-35-MARR-F-45,,1,0,hidden,,,taxable,,1,65,0,0,1,220,,Femme,Nike,,,,,Couleur,Marron,1,1,,Taille,45,1,1,,Genre,Femme,1,1,Femme,Nike
,variation,SNK-35-MARR-F-45.5,,1,0,hidden,,,taxable,,1,56,0,0,1,220,,Femme,Nike,,,,,Couleur,Marron,1,1,,Taille,45.5,1,1,,Genre,Femme,1,1,Femme,Nike
,variation,SNK-35-MARR-F-46,,1,0,hidden,,,taxable,,1,88,0,0,1,220,,Femme,Nike,,,,,Couleur,Marron,1,1,,Taille,46,1,1,,Genre,Femme,1,1,Femme,Nike
,variation,SNK-35-MARR-F-47,,1,0,hidden,,,taxable,,1,24,0,0,1,220,,Femme,Nike,,,,,Couleur,Marron,1,1,,Taille,47,1,1,,Genre,Femme,1,1,Femme,Nike
,variation,SNK-35-MARR-F-47.5,,1,0,hidden,,,taxable,,1,86,0,0,1,220,,Femme,Nike,,,,,Couleur,Marron,1,1,,Taille,47.5,1,1,,Genre,Femme,1,1,Femme,Nike
,variation,SNK-35-MARR-F-48.5,,1,0,hidden,,,taxable,,1,42,0,0,1,220,,Femme,Nike,,,,,Couleur,Marron,1,1,,Taille,48.5,1,1,,Genre,Femme,1,1,Femme,Nike
,variation,SNK-35-MARR-F-49.34,,1,0,hidden,,,taxable,,1,60,0,0,1,220,,Femme,Nike,,,,,Couleur,Marron,1,1,,Taille,49.34,1,1,,Genre,Femme,1,1,Femme,Nike
,variation,SNK-35-MARR-F-73,,1,0,hidden,,,taxable,,1,72,0,0,1,220,,Femme,Nike,,,,,Couleur,Marron,1,1,,Taille,73,1,1,,Genre,Femme,1,1,Femme,Nike
,variation,SNK-35-MARR-F-32,,1,0,hidden,,,taxable,,1,29,0,0,1,220,,Femme,Nike,,,,,Couleur,Marron,1,1,,Taille,32,1,1,,Genre,Femme,1,1,Femme,Nike
,variation,SNK-35-MARR-F-33,,1,0,hidden,,,taxable,,1,62,0,0,1,220,,Femme,Nike,,,,,Couleur,Marron,1,1,,Taille,33,1,1,,Genre,Femme,1,1,Femme,Nike
,variation,SNK-35-MARR-F-33.5,,1,0,hidden,,,taxable,,1,80,0,0,1,220,,Femme,Nike,,,,,Couleur,Marron,1,1,,Taille,33.5,1,1,,Genre,Femme,1,1,Femme,Nike
,variation,SNK-35-MARR-F-34,,1,0,hidden,,,taxable,,1,74,0,0,1,220,,Femme,Nike,,,,,Couleur,Marron,1,1,,Taille,34,1,1,,Genre,Femme,1,1,Femme,Nike
,variation,SNK-35-MARR-F-35,,1,0,hidden,,,taxable,,1,20,0,0,1,220,,Femme,Nike,,,,,Couleur,Marron,1,1,,Taille,35,1,1,,Genre,Femme,1,1,Femme,Nike
,variation,SNK-35-MARR-F-35.5,,1,0,hidden,,,taxable,,1,98,0,0,1,220,,Femme,Nike,,,,,Couleur,Marron,1,1,,Taille,35.5,1,1,,Genre,Femme,1,1,Femme,Nike
,variation,SNK-35-MARR-F-36.5,,1,0,hidden,,,taxable,,1,80,0,0,1,220,,Femme,Nike,,,,,Couleur,Marron,1,1,,Taille,36.5,1,1,,Genre,Femme,1,1,Femme,Nike
,variation,SNK-35-MARR-F-37.5,,1,0,hidden,,,taxable,,1,87,0,0,1,220,,Femme,Nike,,,,,Couleur,Marron,1,1,,Taille,37.5,1,1,,Genre,Femme,1,1,Femme,Nike
,variation,SNK-35-MARR-F-38.5,,1,0,hidden,,,taxable,,1,92,0,0,1,220,,Femme,Nike,,,,,Couleur,Marron,1,1,,Taille,38.5,1,1,,Genre,Femme,1,1,Femme,Nike
,variation,SNK-35-MARR-F-69,,1,0,hidden,,,taxable,,1,82,0,0,1,220,,Femme,Nike,,,,,Couleur,Marron,1,1,,Taille,69,1,1,,Genre,Femme,1,1,Femme,Nike
,variable,SNK-36,Vans Old Skool,1,0,visible,,"Inspirée d'un héritage sportif classique, cette paire revisite les codes iconiques.
La rencontre de la matière et du style
Confectionnée en daim et mesh technique, elle offre souplesse et maintien.

Ultra-confort
Amorti renforcé par une mousse technique pour une sensation de douceur à chaque pas.

Adhérence antidérapante
Dessus caoutchouté avec motifs adhérents pour une accroche sûre au quotidien.

Détails du produit
- Fermeture à lacets classique
- Logo de la marque sur la languette
- Doublure textile respirante",taxable,,1,,0,0,0,,,"Femme, Homme",Vans,,,,,Couleur,Blanc|Marron|Rouge,1,1,,Taille,36|37|38|39|40|40.5|41|42|42.5|43|44|44.5|45|45.5|46|47|47.5|48.5|49.34|73|32|33|33.5|34|35|35.5|36.5|37.5|38.5|69,1,1,,Genre,Femme|Homme,1,1,,Vans
,variation,SNK-36-BLAN-F-36,,1,0,hidden,,,taxable,,1,88,0,0,1,95,,"Femme, Homme",Vans,,,,,Couleur,Blanc,1,1,,Taille,36,1,1,,Genre,Femme,1,1,Femme,Vans
,variation,SNK-36-BLAN-F-37,,1,0,hidden,,,taxable,,1,86,0,0,1,95,,"Femme, Homme",Vans,,,,,Couleur,Blanc,1,1,,Taille,37,1,1,,Genre,Femme,1,1,Femme,Vans
,variation,SNK-36-BLAN-F-38,,1,0,hidden,,,taxable,,1,32,0,0,1,95,,"Femme, Homme",Vans,,,,,Couleur,Blanc,1,1,,Taille,38,1,1,,Genre,Femme,1,1,Femme,Vans
,variation,SNK-36-BLAN-F-39,,1,0,hidden,,,taxable,,1,31,0,0,1,95,,"Femme, Homme",Vans,,,,,Couleur,Blanc,1,1,,Taille,39,1,1,,Genre,Femme,1,1,Femme,Vans
,variation,SNK-36-BLAN-F-40,,1,0,hidden,,,taxable,,1,71,0,0,1,95,,"Femme, Homme",Vans,,,,,Couleur,Blanc,1,1,,Taille,40,1,1,,Genre,Femme,1,1,Femme,Vans
,variation,SNK-36-BLAN-F-40.5,,1,0,hidden,,,taxable,,1,21,0,0,1,95,,"Femme, Homme",Vans,,,,,Couleur,Blanc,1,1,,Taille,40.5,1,1,,Genre,Femme,1,1,Femme,Vans
,variation,SNK-36-BLAN-F-41,,1,0,hidden,,,taxable,,1,85,0,0,1,95,,"Femme, Homme",Vans,,,,,Couleur,Blanc,1,1,,Taille,41,1,1,,Genre,Femme,1,1,Femme,Vans
,variation,SNK-36-BLAN-F-42,,1,0,hidden,,,taxable,,1,52,0,0,1,95,,"Femme, Homme",Vans,,,,,Couleur,Blanc,1,1,,Taille,42,1,1,,Genre,Femme,1,1,Femme,Vans
,variation,SNK-36-BLAN-F-42.5,,1,0,hidden,,,taxable,,1,82,0,0,1,95,,"Femme, Homme",Vans,,,,,Couleur,Blanc,1,1,,Taille,42.5,1,1,,Genre,Femme,1,1,Femme,Vans
,variation,SNK-36-BLAN-F-43,,1,0,hidden,,,taxable,,1,76,0,0,1,95,,"Femme, Homme",Vans,,,,,Couleur,Blanc,1,1,,Taille,43,1,1,,Genre,Femme,1,1,Femme,Vans
,variation,SNK-36-BLAN-F-44,,1,0,hidden,,,taxable,,1,49,0,0,1,95,,"Femme, Homme",Vans,,,,,Couleur,Blanc,1,1,,Taille,44,1,1,,Genre,Femme,1,1,Femme,Vans
,variation,SNK-36-BLAN-F-44.5,,1,0,hidden,,,taxable,,1,61,0,0,1,95,,"Femme, Homme",Vans,,,,,Couleur,Blanc,1,1,,Taille,44.5,1,1,,Genre,Femme,1,1,Femme,Vans
,variation,SNK-36-BLAN-F-45,,1,0,hidden,,,taxable,,1,70,0,0,1,95,,"Femme, Homme",Vans,,,,,Couleur,Blanc,1,1,,Taille,45,1,1,,Genre,Femme,1,1,Femme,Vans
,variation,SNK-36-BLAN-F-45.5,,1,0,hidden,,,taxable,,1,73,0,0,1,95,,"Femme, Homme",Vans,,,,,Couleur,Blanc,1,1,,Taille,45.5,1,1,,Genre,Femme,1,1,Femme,Vans
,variation,SNK-36-BLAN-F-46,,1,0,hidden,,,taxable,,1,30,0,0,1,95,,"Femme, Homme",Vans,,,,,Couleur,Blanc,1,1,,Taille,46,1,1,,Genre,Femme,1,1,Femme,Vans
,variation,SNK-36-BLAN-F-47,,1,0,hidden,,,taxable,,1,79,0,0,1,95,,"Femme, Homme",Vans,,,,,Couleur,Blanc,1,1,,Taille,47,1,1,,Genre,Femme,1,1,Femme,Vans
,variation,SNK-36-BLAN-F-47.5,,1,0,hidden,,,taxable,,1,76,0,0,1,95,,"Femme, Homme",Vans,,,,,Couleur,Blanc,1,1,,Taille,47.5,1,1,,Genre,Femme,1,1,Femme,Vans
,variation,SNK-36-BLAN-F-48.5,,1,0,hidden,,,taxable,,1,40,0,0,1,95,,"Femme, Homme",Vans,,,,,Couleur,Blanc,1,1,,Taille,48.5,1,1,,Genre,Femme,1,1,Femme,Vans
,variation,SNK-36-BLAN-F-49.34,,1,0,hidden,,,taxable,,1,100,0,0,1,95,,"Femme, Homme",Vans,,,,,Couleur,Blanc,1,1,,Taille,49.34,1,1,,Genre,Femme,1,1,Femme,Vans
,variation,SNK-36-BLAN-F-73,,1,0,hidden,,,taxable,,1,99,0,0,1,95,,"Femme, Homme",Vans,,,,,Couleur,Blanc,1,1,,Taille,73,1,1,,Genre,Femme,1,1,Femme,Vans
,variation,SNK-36-BLAN-F-32,,1,0,hidden,,,taxable,,1,61,0,0,1,95,,"Femme, Homme",Vans,,,,,Couleur,Blanc,1,1,,Taille,32,1,1,,Genre,Femme,1,1,Femme,Vans
,variation,SNK-36-BLAN-F-33,,1,0,hidden,,,taxable,,1,69,0,0,1,95,,"Femme, Homme",Vans,,,,,Couleur,Blanc,1,1,,Taille,33,1,1,,Genre,Femme,1,1,Femme,Vans
,variation,SNK-36-BLAN-F-33.5,,1,0,hidden,,,taxable,,1,61,0,0,1,95,,"Femme, Homme",Vans,,,,,Couleur,Blanc,1,1,,Taille,33.5,1,1,,Genre,Femme,1,1,Femme,Vans
